,Country,Country Code,Year,PIB_(1000_US$),contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces,Commodity Code,Simple Average,Weighted Average,Imports Value in 1000 USD
185,Malta,MLT,1996,3570271.557884711,0,0,0,0,0,0,0,0,9223.423,8725.308,8687.677,8607.855,7,2.03,1.04,2.167
186,Malta,MLT,1996,3570271.557884711,0,0,0,0,0,0,0,0,9223.423,8725.308,8687.677,8607.855,8,2.11,0.5,119.508
187,Malta,MLT,1996,3570271.557884711,0,0,0,0,0,0,0,0,9223.423,8725.308,8687.677,8607.855,9,4.21,0.01,152.059
188,Malta,MLT,1996,3570271.557884711,0,0,0,0,0,0,0,0,9223.423,8725.308,8687.677,8607.855,12,0.38,0.38,0.044
189,Mongolia,MNG,1996,1345719.47235883,0,0,0,0,0,0,0,0,16451.32,15777.75,15762.14,15705.8,9,15.0,15.0,49.3
190,Mauritius,MUS,1996,4421943.91049749,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,8,40.0,40.0,0.254
191,Mauritius,MUS,1996,4421943.91049749,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,9,29.5,30.99,4.186
192,Mauritius,MUS,1996,4421943.91049749,0,0,0,0,0,0,0,0,10479.45,10953.11,10563.1,10537.43,15,15.0,15.0,5137.054
193,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,1,0.0,0.0,503.542
194,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,2,0.0,0.0,163.81
195,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,3,0.0,0.0,19.63
196,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,4,10.0,10.0,5.8420000000000005
197,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,7,0.0,0.0,922.264
198,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,8,5.0,2.65,177.796
199,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,9,6.25,16.73,36.186
200,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,10,0.0,0.0,5620.536999999998
201,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,12,0.0,0.0,132.122
202,Malaysia,MYS,1996,100855393.910486,0,0,0,0,0,0,0,0,15940.63,16420.49,16193.42,16164.04,15,1.05,3.67,23221.698
203,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,3,0.0,0.0,3.31
204,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,5,0.0,0.0,94.7
205,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,6,58.33,118.99,80.925
206,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,7,0.0,0.0,13.98
207,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,8,0.0,0.0,1567.979
208,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,9,0.0,0.0,28832.004
209,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,12,0.0,0.0,9565.478
210,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,13,1.5,1.87,1.888
211,Norway,NOR,1996,163520109.15067098,0,0,0,0,0,0,0,0,10641.01,9917.605,10018.32,9929.546,15,0.0,0.0,15.587
212,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,3,0.0,0.0,0.215
213,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,5,0.0,0.0,273.059
214,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,8,0.0,0.0,139.17
215,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,9,4.5,0.68,88.756
216,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,10,0.0,0.0,461.773
217,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,12,0.0,0.0,39.268
218,New Zealand,NZL,1996,70140835.29901479,0,0,0,0,0,0,0,0,11389.0,12070.38,12407.41,12349.12,15,0.0,0.0,16.611
219,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,2,30.0,30.0,16.8
220,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,3,20.0,20.0,43.933
221,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,4,6.5,6.5,24.883000000000006
222,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,9,20.0,20.0,1.615
223,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,10,30.0,30.0,5.0280000000000005
224,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,12,3.0,3.0,1.634
225,Philippines,PHL,1996,82848140.6180266,0,0,0,0,0,0,0,0,18396.48,18832.29,18221.51,18212.56,15,10.0,10.0,207.755
226,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,2,0.0,0.0,37914.318
227,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,3,0.0,0.0,15.427
228,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,6,0.0,0.0,3.184
229,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,7,0.0,0.0,4.86
230,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,8,0.0,0.0,617.854
231,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,9,0.0,0.0,403.499
232,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,11,0.0,0.0,2.548
233,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,12,0.0,0.0,4.843
234,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,13,0.0,0.0,72.574
235,Singapore,SGP,1996,96295886.52482271,0,0,0,0,0,0,0,0,16000.61,16540.27,16065.5,16048.86,15,0.0,0.0,6788.968000000002
236,El Salvador,SLV,1996,9586327.8,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,9,20.0,20.0,209.731
237,El Salvador,SLV,1996,9586327.8,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,13,1.0,1.0,8.583
238,El Salvador,SLV,1996,9586327.8,0,0,0,0,0,0,0,0,6210.195,5598.948,6040.358,5961.898,15,10.0,10.0,221.784
239,Trinidad and Tobago,TTO,1996,5759537.726266012,0,0,0,0,0,0,0,0,4133.307,3300.022,3726.339,3508.443,9,40.0,40.0,2.485
240,Trinidad and Tobago,TTO,1996,5759537.726266012,0,0,0,0,0,0,0,0,4133.307,3300.022,3726.339,3508.443,10,5.0,5.0,0.01
241,Trinidad and Tobago,TTO,1996,5759537.726266012,0,0,0,0,0,0,0,0,4133.307,3300.022,3726.339,3508.443,14,5.0,5.0,7.434
242,Trinidad and Tobago,TTO,1996,5759537.726266012,0,0,0,0,0,0,0,0,4133.307,3300.022,3726.339,3508.443,15,27.5,32.77,945.484
243,Tunisia,TUN,1996,19587322.7861105,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,2,43.0,43.0,41.937
244,Tunisia,TUN,1996,19587322.7861105,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,8,43.0,43.0,18.565
245,Tunisia,TUN,1996,19587322.7861105,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,9,33.67,16.48,3323.68
246,Tunisia,TUN,1996,19587322.7861105,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,10,0.0,0.0,5239.979
247,Tunisia,TUN,1996,19587322.7861105,0,0,0,0,0,0,0,0,8979.379,8447.175,8380.654,8294.732,15,15.0,15.0,23477.837000000003
248,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,5,8.66,8.66,13.654000000000002
249,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,8,47.63,47.33,154.174
250,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,9,20.33,13.23,25220.148
251,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,10,0.0,0.0,6.146
252,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,12,7.29,0.29,1670.8010000000004
253,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,13,21.38,21.38,237.424
254,Turkey,TUR,1996,181475555.28255495,0,0,0,0,0,0,0,0,10590.76,10374.6,10224.84,10152.14,15,15.86,14.09,8043.158
255,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,1,0.0,0.0,66.384
256,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,2,0.0,0.0,9060.43
257,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,3,0.0,0.0,3.646
258,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,4,2.0,0.57,756.8860000000002
259,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,6,0.0,0.0,452.288
260,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,7,3.46,6.49,941.206
261,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,8,1.06,0.09,3535.075
262,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,9,0.0,0.0,37345.674
263,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,10,0.0,0.0,1522.106
264,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,11,0.0,0.0,805.699
265,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,12,0.0,0.0,133.361
266,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,13,0.0,0.0,42.11
267,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,14,0.0,0.0,21.395
268,Uruguay,URY,1996,20515543.0392132,1,0,0,0,0,0,0,0,1567.878,2283.672,2167.731,1829.131,15,4.42,11.47,4075.384
269,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,1,1.1,0.03,192.95
270,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,2,6.7,6.7,137.30100000000002
271,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,3,0.65,0.23,61679.248
272,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,4,56.43,39.22,12.501
273,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,5,1.02,0.6,11857.591
274,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,6,4.05,4.5,541.741
275,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,7,6.85,7.83,549.769
276,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,8,3.5,0.58,140523.918
277,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,9,0.9,0.01,272782.687
278,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,10,4.65,0.04,747.698
279,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,11,1.51,0.2,179.482
280,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,12,0.19,1.01,2115.509
281,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,13,0.27,0.32,3320.47
282,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,14,0.0,0.0,6.23
283,United States,USA,1996,8073122000.0,0,0,0,0,0,0,0,0,7694.307,6794.436,8088.514,7887.2,15,2.49,1.06,26987.167
284,St. Vincent and the Grenadines,VCT,1996,331489.703703704,0,0,0,0,0,0,0,0,4386.27,3543.185,3972.844,3773.723,6,40.0,40.0,66.005
285,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,1,0.0,0.0,0.284
286,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,2,9.0,1.03,1547.64
287,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,3,0.0,0.0,11.818
288,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,6,0.0,0.0,2.694
289,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,7,15.0,10.29,172.86700000000005
290,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,8,1.25,0.0,1482.3570000000002
291,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,9,6.25,0.0,2109.218
292,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,11,3.75,2.18,426.916
293,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,12,2.33,0.21,328.973
294,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,13,5.0,0.12,751.0360000000002
295,South Africa,ZAF,1996,147606294.67367002,0,0,0,0,0,0,0,0,6355.119000000001,7900.19,7342.994,7280.527,15,10.4,6.8,3243.37
296,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,1,0.0,0.0,2022.829
297,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,2,0.0,0.0,122825.378
298,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,3,0.0,0.0,2678.228
299,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,4,0.0,0.0,7363.283
300,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,5,0.0,0.0,1004.479
301,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,6,0.0,0.0,558.871
302,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,7,0.0,0.0,1364.61
303,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,8,0.0,0.0,15856.838
304,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,9,0.0,0.0,102583.247
305,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,10,0.0,0.0,7679.885999999998
306,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,11,0.0,0.0,4036.754
307,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,12,0.0,0.0,6948.6190000000015
308,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,13,0.0,0.0,2854.031
309,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,14,0.0,0.0,144.174
310,Argentina,ARG,1997,292859000.0,1,0,0,0,0,0,0,0,1691.067,2353.257,2391.846,2089.281,15,0.0,0.0,10502.497
311,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,6,0.0,0.0,23.342
312,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,8,0.0,0.0,1643.61
313,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,9,0.0,0.0,12496.463
314,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,10,0.0,0.0,683.822
315,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,12,0.0,0.0,304.906
316,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,13,2.0,2.0,6.811
317,Australia,AUS,1997,434568007.512913,0,0,0,0,0,0,0,0,13371.76,14070.8,14046.75,13983.36,15,0.0,0.0,171.47
318,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,1,9.58,9.95,500.835
319,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,3,10.0,10.0,2.908
320,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,4,10.0,10.0,55.858
321,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,5,10.0,10.0,2.319
322,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,6,10.0,10.0,1.067
323,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,7,10.0,10.0,4.06
324,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,9,10.0,10.0,31.192
325,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,10,10.0,10.0,619.724
326,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,11,10.0,10.0,346.03
327,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,12,10.0,10.0,10360.183
328,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,13,10.0,10.0,7.266
329,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,14,10.0,10.0,315.39
330,Bolivia,BOL,1997,7925673.44841368,1,0,0,0,0,0,0,0,2380.92,1876.6889999999999,2388.9,2266.878,15,10.0,10.0,342.968
331,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,3,0.71,4.84,408.971
332,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,4,10.9,10.98,0.376
333,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,5,0.33,0.0,129.657
334,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,6,2.6,3.39,113.366
335,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,7,1.49,3.51,187.353
336,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,8,0.26,0.02,15864.831
337,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,9,0.09,0.0,107406.778
338,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,10,0.0,0.0,0.491
339,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,11,3.27,1.39,2.678
340,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,12,0.0,0.0,362.585
341,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,13,0.0,0.0,33.0
342,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,14,0.0,0.0,0.7509999999999999
343,Canada,CAN,1997,652823920.2657809,0,0,0,0,0,0,0,0,8191.353,7366.274,8458.686,8219.514,15,2.01,0.0,365.902
344,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,3,0.0,0.0,235.002
345,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,6,0.0,0.0,29.517
346,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,7,0.0,0.0,6.794
347,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,8,0.0,0.0,2763.146
348,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,9,0.0,0.0,30425.769
349,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,11,0.0,0.0,10.196
350,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,12,0.0,0.0,17007.651
351,Switzerland,CHE,1997,286518982.98077595,0,0,0,0,0,0,0,0,9534.491,8896.274,8969.549,8880.709,15,0.0,0.0,64.47
352,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,1,11.0,11.0,807.413
353,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,2,11.0,11.0,2077.927
354,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,3,11.0,11.0,7.624
355,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,4,11.0,11.0,9.441
356,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,6,11.0,11.0,59.611
357,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,7,11.0,11.0,17.465
358,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,8,11.0,11.0,89.715
359,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,9,11.0,11.0,18706.252
360,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,10,11.0,11.0,11.305
361,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,11,11.0,11.0,121.663
362,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,12,11.0,11.0,26.385
363,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,13,11.0,11.0,56.903
364,Chile,CHL,1997,84952360.9224679,0,0,0,0,0,0,0,0,2590.783,3017.946,3196.1,3017.132,15,11.0,11.0,2251.953
365,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,2,22.78,20.07,19795.706
366,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,3,26.89,29.93,316.416
367,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,4,18.67,10.74,145.439
368,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,5,12.0,17.67,18422.319
369,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,6,14.67,16.94,39.987
370,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,7,8.0,8.0,3.362
371,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,8,22.5,22.42,92.636
372,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,9,23.83,15.88,437.86300000000006
373,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,11,60.6,63.23,5.44
374,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,12,61.02,113.97,138044.772
375,China,CHN,1997,961603952.9518199,0,0,0,0,0,0,0,0,17614.3,16948.04,17235.78,17182.31,13,10.2,10.2,95.648
