Year,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2006,Mauritius,MUS,15,Animal or vegetable fats and oils,1739910
2006,Mexico,MEX,15,Animal or vegetable fats and oils,5170390
2006,"Other Asia, nes",,15,Animal or vegetable fats and oils,1305899
2006,Morocco,MAR,15,Animal or vegetable fats and oils,14432647
2006,Lithuania,LTU,15,Animal or vegetable fats and oils,154
2006,Mozambique,MOZ,15,Animal or vegetable fats and oils,42
2006,Aruba,ABW,15,Animal or vegetable fats and oils,116
2006,New Zealand,NZL,15,Animal or vegetable fats and oils,3869977
2006,Nicaragua,NIC,15,Animal or vegetable fats and oils,168
2006,Nigeria,NGA,15,Animal or vegetable fats and oils,1260587
2006,Pakistan,PAK,15,Animal or vegetable fats and oils,760206
2006,Panama,PAN,15,Animal or vegetable fats and oils,237671
2006,Paraguay,PRY,15,Animal or vegetable fats and oils,5362414
2006,Netherlands,NLD,15,Animal or vegetable fats and oils,298861282
2006,Switzerland,CHE,15,Animal or vegetable fats and oils,12198
2006,Lebanon,LBN,15,Animal or vegetable fats and oils,41237
2006,Dem. People's Rep. of Korea,PRK,15,Animal or vegetable fats and oils,4600789
2006,Germany,DEU,15,Animal or vegetable fats and oils,10243371
2006,Ghana,GHA,15,Animal or vegetable fats and oils,1126466
2006,Greece,GRC,15,Animal or vegetable fats and oils,18772851
2006,Guatemala,GTM,15,Animal or vegetable fats and oils,344408
2006,Guyana,GUY,15,Animal or vegetable fats and oils,765390
2006,Honduras,HND,15,Animal or vegetable fats and oils,19491
2006,"China, Hong Kong SAR",HKG,15,Animal or vegetable fats and oils,10812358
2006,Rep. of Korea,KOR,15,Animal or vegetable fats and oils,2895404
2006,Indonesia,IDN,15,Animal or vegetable fats and oils,180043
2006,Ireland,IRL,15,Animal or vegetable fats and oils,107
2006,Israel,ISR,15,Animal or vegetable fats and oils,936616
2006,Italy,ITA,15,Animal or vegetable fats and oils,106927621
2006,Côte d'Ivoire,CIV,15,Animal or vegetable fats and oils,268451
2006,Jamaica,JAM,15,Animal or vegetable fats and oils,1160243
2006,Japan,JPN,15,Animal or vegetable fats and oils,14765837
2006,Kenya,KEN,15,Animal or vegetable fats and oils,167071
2006,Iran,IRN,15,Animal or vegetable fats and oils,347246834
2006,Thailand,THA,15,Animal or vegetable fats and oils,76275
2006,Trinidad and Tobago,TTO,15,Animal or vegetable fats and oils,1819469
2006,United Arab Emirates,ARE,15,Animal or vegetable fats and oils,1448582
2006,Sweden,SWE,14,Vegetable plaiting materials; vegetable products nes,1080
2006,United Kingdom,GBR,14,Vegetable plaiting materials; vegetable products nes,23976
2006,USA,USA,14,Vegetable plaiting materials; vegetable products nes,8119
2006,Uruguay,URY,14,Vegetable plaiting materials; vegetable products nes,39
2006,Dominican Rep.,DOM,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",50806
2006,Ecuador,ECU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",400
2006,Equatorial Guinea,GNQ,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",94267
2006,Spain,ESP,14,Vegetable plaiting materials; vegetable products nes,101376
2006,Finland,FIN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",7925
2006,Gabon,GAB,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",125008
2006,Germany,DEU,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2358128
2006,Greece,GRC,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",92581
2006,"China, Hong Kong SAR",HKG,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3084116
2006,Hungary,HUN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1104
2006,Indonesia,IDN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3486
2006,Israel,ISR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",667967
2006,France,FRA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",78663635
2006,Italy,ITA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3198608
2006,Portugal,PRT,14,Vegetable plaiting materials; vegetable products nes,38750
2006,Yemen,YEM,2,Meat and edible meat offal,52698168
2006,Togo,TGO,2,Meat and edible meat offal,67390
2006,Tonga,TON,2,Meat and edible meat offal,4401
2006,Trinidad and Tobago,TTO,2,Meat and edible meat offal,191602
2006,United Arab Emirates,ARE,2,Meat and edible meat offal,202309949
2006,Tunisia,TUN,2,Meat and edible meat offal,3236017
2006,Turkey,TUR,2,Meat and edible meat offal,8342174
2006,Turkmenistan,TKM,2,Meat and edible meat offal,687584
2006,"Areas, nes",,2,Meat and edible meat offal,1184140
2006,Ukraine,UKR,2,Meat and edible meat offal,100319638
2006,Egypt,EGY,2,Meat and edible meat offal,422397972
2006,United Kingdom,GBR,2,Meat and edible meat offal,255124001
2006,United Rep. of Tanzania,TZA,2,Meat and edible meat offal,318638
2006,USA,USA,2,Meat and edible meat offal,3845387
2006,Uruguay,URY,2,Meat and edible meat offal,18893172
2006,Uzbekistan,UZB,2,Meat and edible meat offal,1803736
2006,Venezuela,VEN,2,Meat and edible meat offal,168991999
2006,North Macedonia,MKD,2,Meat and edible meat offal,15992365
2006,Syria,SYR,2,Meat and edible meat offal,1001451
2006,Japan,JPN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15593080
2006,Rep. of Korea,KOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3757803
2006,Sweden,SWE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",88599
2006,Switzerland,CHE,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",528398
2006,Thailand,THA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",3364
2006,Togo,TGO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",44100
2006,Trinidad and Tobago,TTO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",25431
2006,Tunisia,TUN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",395975
2006,Ukraine,UKR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",25000
2006,Suriname,SUR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",849671
2006,United Kingdom,GBR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4110235
2006,Uruguay,URY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",515634
2006,USA,USA,15,Animal or vegetable fats and oils,20945667
2006,United Rep. of Tanzania,TZA,15,Animal or vegetable fats and oils,18606
2006,United Kingdom,GBR,15,Animal or vegetable fats and oils,8259955
2006,Egypt,EGY,15,Animal or vegetable fats and oils,10297818
2006,Turkey,TUR,15,Animal or vegetable fats and oils,32549652
2006,Tunisia,TUN,15,Animal or vegetable fats and oils,15995096
2006,USA,USA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",130422848
2006,Dem. People's Rep. of Korea,PRK,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",320559
2006,Spain,ESP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",74630906
2006,Singapore,SGP,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112878
2006,Lao People's Dem. Rep.,LAO,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",42001
2006,Luxembourg,LUX,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",668
2006,Malaysia,MYS,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",5093
2006,Mexico,MEX,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",70788
2006,"Other Asia, nes",,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",286089
2006,World,WLD,15,Animal or vegetable fats and oils,1396074655
2006,Algeria,DZA,15,Animal or vegetable fats and oils,12512946
2006,South Africa,ZAF,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",15396
2006,Netherlands,NLD,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",8039473
2006,Nigeria,NGA,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",43680
2006,Norway,NOR,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",4216
2006,Panama,PAN,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",178259
2006,Paraguay,PRY,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",100733
2006,Philippines,PHL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",809
2006,Poland,POL,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",12296
2006,Portugal,PRT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",13391290
2006,Neth. Antilles,ANT,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",57539
2006,Belgium,BEL,4,Dairy produce; birds eggs; natural honey;,461920
2006,Austria,AUT,2,Meat and edible meat offal,658823
2006,Belize,BLZ,4,Dairy produce; birds eggs; natural honey;,674499
2006,Egypt,EGY,4,Dairy produce; birds eggs; natural honey;,147250
2006,United Kingdom,GBR,4,Dairy produce; birds eggs; natural honey;,1280984
2006,USA,USA,4,Dairy produce; birds eggs; natural honey;,26988148
2006,Uruguay,URY,4,Dairy produce; birds eggs; natural honey;,1238789
2006,Venezuela,VEN,4,Dairy produce; birds eggs; natural honey;,40426876
2006,Yemen,YEM,4,Dairy produce; birds eggs; natural honey;,1189078
2006,Paraguay,PRY,14,Vegetable plaiting materials; vegetable products nes,336
2006,Netherlands,NLD,14,Vegetable plaiting materials; vegetable products nes,33603
2006,Turkey,TUR,4,Dairy produce; birds eggs; natural honey;,298947
2006,Mexico,MEX,14,Vegetable plaiting materials; vegetable products nes,290
2006,Italy,ITA,14,Vegetable plaiting materials; vegetable products nes,50283
2006,Indonesia,IDN,14,Vegetable plaiting materials; vegetable products nes,1213
2006,"China, Hong Kong SAR",HKG,14,Vegetable plaiting materials; vegetable products nes,1181
2006,Germany,DEU,14,Vegetable plaiting materials; vegetable products nes,92429
2006,France,FRA,14,Vegetable plaiting materials; vegetable products nes,12608
2006,Finland,FIN,14,Vegetable plaiting materials; vegetable products nes,3328
2006,Colombia,COL,14,Vegetable plaiting materials; vegetable products nes,2587
2006,China,CHN,14,Vegetable plaiting materials; vegetable products nes,6691126
2006,Japan,JPN,14,Vegetable plaiting materials; vegetable products nes,1153454
2006,Chile,CHL,14,Vegetable plaiting materials; vegetable products nes,3715
2006,Tunisia,TUN,4,Dairy produce; birds eggs; natural honey;,2379160
2006,Trinidad and Tobago,TTO,4,Dairy produce; birds eggs; natural honey;,2673056
2006,Philippines,PHL,4,Dairy produce; birds eggs; natural honey;,4357819
2006,Portugal,PRT,4,Dairy produce; birds eggs; natural honey;,98796
2006,Guinea-Bissau,GNB,4,Dairy produce; birds eggs; natural honey;,1674
2006,Qatar,QAT,4,Dairy produce; birds eggs; natural honey;,295569
2006,Russian Federation,RUS,4,Dairy produce; birds eggs; natural honey;,394
2006,Saint Lucia,LCA,4,Dairy produce; birds eggs; natural honey;,132466
2006,Saint Vincent and the Grenadines,VCT,4,Dairy produce; birds eggs; natural honey;,37641
2006,Saudi Arabia,SAU,4,Dairy produce; birds eggs; natural honey;,1857788
2006,United Arab Emirates,ARE,4,Dairy produce; birds eggs; natural honey;,2024431
2006,Senegal,SEN,4,Dairy produce; birds eggs; natural honey;,2637108
2006,Sierra Leone,SLE,4,Dairy produce; birds eggs; natural honey;,334513
2006,Singapore,SGP,4,Dairy produce; birds eggs; natural honey;,7452
2006,South Africa,ZAF,4,Dairy produce; birds eggs; natural honey;,3227464
2006,Spain,ESP,4,Dairy produce; birds eggs; natural honey;,81850
2006,Suriname,SUR,4,Dairy produce; birds eggs; natural honey;,200614
2006,Syria,SYR,4,Dairy produce; birds eggs; natural honey;,1320942
2006,Thailand,THA,4,Dairy produce; birds eggs; natural honey;,11698
2006,Togo,TGO,4,Dairy produce; birds eggs; natural honey;,63608
2006,Seychelles,SYC,4,Dairy produce; birds eggs; natural honey;,71301
2006,Bolivia (Plurinational State of),BOL,14,Vegetable plaiting materials; vegetable products nes,411069
2006,Belgium,BEL,14,Vegetable plaiting materials; vegetable products nes,45658
2006,Argentina,ARG,14,Vegetable plaiting materials; vegetable products nes,504561
2006,World,WLD,5,"Products of animal origin, not elsewhere specified",188060610
2006,Angola,AGO,5,"Products of animal origin, not elsewhere specified",120100
2006,Argentina,ARG,5,"Products of animal origin, not elsewhere specified",5172518
2006,Australia,AUS,5,"Products of animal origin, not elsewhere specified",12400
2006,Austria,AUT,5,"Products of animal origin, not elsewhere specified",286409
2006,Belgium,BEL,5,"Products of animal origin, not elsewhere specified",144433
2006,Brunei Darussalam,BRN,5,"Products of animal origin, not elsewhere specified",5211
2006,Bulgaria,BGR,5,"Products of animal origin, not elsewhere specified",427245
2006,Saudi Arabia,SAU,13,"Lac; gums, resins and other vegetable saps and extracts",670
2006,Canada,CAN,5,"Products of animal origin, not elsewhere specified",30042
2006,Chile,CHL,5,"Products of animal origin, not elsewhere specified",6031906
2006,China,CHN,5,"Products of animal origin, not elsewhere specified",839977
2006,Colombia,COL,5,"Products of animal origin, not elsewhere specified",350665
2006,Croatia,HRV,5,"Products of animal origin, not elsewhere specified",197923
2006,Czechia,CZE,5,"Products of animal origin, not elsewhere specified",159531
2006,Denmark,DNK,5,"Products of animal origin, not elsewhere specified",497111
2006,Ecuador,ECU,5,"Products of animal origin, not elsewhere specified",5400
2006,El Salvador,SLV,5,"Products of animal origin, not elsewhere specified",39
2006,Cabo Verde,CPV,5,"Products of animal origin, not elsewhere specified",4823
2006,India,IND,13,"Lac; gums, resins and other vegetable saps and extracts",288371
2006,Singapore,SGP,13,"Lac; gums, resins and other vegetable saps and extracts",29916
2006,South Africa,ZAF,13,"Lac; gums, resins and other vegetable saps and extracts",576134
2006,Angola,AGO,14,Vegetable plaiting materials; vegetable products nes,50036
2006,World,WLD,14,Vegetable plaiting materials; vegetable products nes,9230817
2006,Bolivia (Plurinational State of),BOL,4,Dairy produce; birds eggs; natural honey;,670811
2006,Uruguay,URY,15,Animal or vegetable fats and oils,10876701
2006,Venezuela,VEN,15,Animal or vegetable fats and oils,14837593
2006,Venezuela,VEN,13,"Lac; gums, resins and other vegetable saps and extracts",352176
2006,Uruguay,URY,13,"Lac; gums, resins and other vegetable saps and extracts",2335973
2006,USA,USA,13,"Lac; gums, resins and other vegetable saps and extracts",10187840
2006,United Kingdom,GBR,13,"Lac; gums, resins and other vegetable saps and extracts",230597
2006,Egypt,EGY,13,"Lac; gums, resins and other vegetable saps and extracts",65499
2006,Ukraine,UKR,13,"Lac; gums, resins and other vegetable saps and extracts",9250
2006,Turkey,TUR,13,"Lac; gums, resins and other vegetable saps and extracts",24363
2006,Trinidad and Tobago,TTO,13,"Lac; gums, resins and other vegetable saps and extracts",7571
2006,Thailand,THA,13,"Lac; gums, resins and other vegetable saps and extracts",3361706
2006,Syria,SYR,13,"Lac; gums, resins and other vegetable saps and extracts",1013
2006,Switzerland,CHE,13,"Lac; gums, resins and other vegetable saps and extracts",1992672
2006,Sweden,SWE,13,"Lac; gums, resins and other vegetable saps and extracts",43002
2006,Suriname,SUR,13,"Lac; gums, resins and other vegetable saps and extracts",28743
2006,Spain,ESP,13,"Lac; gums, resins and other vegetable saps and extracts",1063039
2006,Peru,PER,4,Dairy produce; birds eggs; natural honey;,1791592
2006,Paraguay,PRY,4,Dairy produce; birds eggs; natural honey;,2639966
2006,Philippines,PHL,15,Animal or vegetable fats and oils,24555
2006,Nigeria,NGA,4,Dairy produce; birds eggs; natural honey;,910326
2006,Benin,BEN,4,Dairy produce; birds eggs; natural honey;,1175
2006,Dominica,DMA,4,Dairy produce; birds eggs; natural honey;,9608
2006,Dominican Rep.,DOM,4,Dairy produce; birds eggs; natural honey;,412002
2006,Ecuador,ECU,4,Dairy produce; birds eggs; natural honey;,119930
2006,El Salvador,SLV,4,Dairy produce; birds eggs; natural honey;,22934
2006,Equatorial Guinea,GNQ,4,Dairy produce; birds eggs; natural honey;,1233935
2006,France,FRA,4,Dairy produce; birds eggs; natural honey;,131687
2006,French Polynesia,PYF,4,Dairy produce; birds eggs; natural honey;,24142
2006,Dem. People's Rep. of Korea,PRK,4,Dairy produce; birds eggs; natural honey;,31932
2006,Kenya,KEN,4,Dairy produce; birds eggs; natural honey;,66340
2006,Jordan,JOR,4,Dairy produce; birds eggs; natural honey;,753056
2006,Japan,JPN,4,Dairy produce; birds eggs; natural honey;,6598522
2006,Gabon,GAB,4,Dairy produce; birds eggs; natural honey;,453580
2006,Georgia,GEO,4,Dairy produce; birds eggs; natural honey;,362780
2006,Cuba,CUB,4,Dairy produce; birds eggs; natural honey;,11956819
2006,Gambia,GMB,4,Dairy produce; birds eggs; natural honey;,190297
2006,Ghana,GHA,4,Dairy produce; birds eggs; natural honey;,309430
2006,Guinea,GIN,4,Dairy produce; birds eggs; natural honey;,23344
2006,Guyana,GUY,4,Dairy produce; birds eggs; natural honey;,45924
2006,Haiti,HTI,4,Dairy produce; birds eggs; natural honey;,3949897
2006,Honduras,HND,4,Dairy produce; birds eggs; natural honey;,295704
2006,"China, Hong Kong SAR",HKG,4,Dairy produce; birds eggs; natural honey;,335
2006,Hungary,HUN,4,Dairy produce; birds eggs; natural honey;,61740
