"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H5","340","Honduras","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2018,2017,"","AHS",6,,7.5,0,15,6,0,0,,
"HS","H5","340","Honduras","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2017,"","AHS",0,,0,0,0,4,0,0,,
"HS","H5","340","Honduras","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2018,2017,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","340","Honduras","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2017,"","AHS",8.33,,4.71,5,15,3,0,0,,
"HS","H5","344","Hong Kong, China","01","LIVE ANIMALS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,5,0,0,44.853,
"HS","H5","344","Hong Kong, China","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,25,0,0,2116943.878,
"HS","H5","344","Hong Kong, China","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,20,0,0,70868.313,
"HS","H5","344","Hong Kong, China","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,5,0,0,36.935,
"HS","H5","344","Hong Kong, China","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,10,0,0,20966.977,
"HS","H5","344","Hong Kong, China","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,11.218,
"HS","H5","344","Hong Kong, China","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,14,0,0,2936.874,
"HS","H5","344","Hong Kong, China","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,5,0,0,3734.872,
"HS","H5","344","Hong Kong, China","10","CEREALS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,0.163,
"HS","H5","344","Hong Kong, China","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,8.159,
"HS","H5","344","Hong Kong, China","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,2,0,0,22.905,
"HS","H5","344","Hong Kong, China","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,2,0,0,42.218,
"HS","H5","344","Hong Kong, China","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,8,0,0,80.588,
"HS","H5","352","Iceland","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2018,2018,"","AHS",,,,,,1,0,0,,
"HS","H5","352","Iceland","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","352","Iceland","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","352","Iceland","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2018,2018,"","AHS",0,,0,0,0,5,0,0,,
"HS","H5","352","Iceland","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2018,2018,"","AHS",30,,0,30,30,7,3,3,,
"HS","H5","352","Iceland","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",0,,0,0,0,17,0,0,,
"HS","H5","352","Iceland","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",0,,0,0,0,12,0,0,,
"HS","H5","352","Iceland","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2018,"","AHS",0,,0,0,0,2,0,0,,
"HS","H5","352","Iceland","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2018,"","AHS",0,,0,0,0,2,0,0,,
"HS","H5","356","India","01","LIVE ANIMALS","076","Brazil",2017,2017,"","AHS",30,,0,30,30,1,0,1,,
"HS","H5","356","India","01","LIVE ANIMALS","076","Brazil",2018,2018,"","AHS",30,,0,30,30,1,0,1,,
"HS","H5","356","India","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2018,2018,"","AHS",30,,0,30,30,2,0,2,,
"HS","H5","356","India","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",30,,0,30,30,6,0,6,,
"HS","H5","356","India","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2018,2018,"","AHS",30,,0,30,30,1,0,1,,
"HS","H5","356","India","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2017,2017,"","AHS",14,,7.45,10,30,6,0,1,,
"HS","H5","356","India","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2018,2018,"","AHS",30,,0,30,30,7,0,7,,
"HS","H5","356","India","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2017,2017,"","AHS",50,,0,50,50,1,1,1,,
"HS","H5","356","India","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",50,,0,50,50,1,0,1,,
"HS","H5","356","India","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"","AHS",65.19,,31.47,30,100,44,28,44,,
"HS","H5","356","India","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",67.5,,22.54,30,100,38,34,38,,
"HS","H5","356","India","10","CEREALS","076","Brazil",2017,2017,"","AHS",50,,0,50,50,2,2,2,,
"HS","H5","356","India","10","CEREALS","076","Brazil",2018,2018,"","AHS",65,,5,60,70,2,2,2,,
"HS","H5","356","India","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2017,2017,"","AHS",30,,0,30,30,4,0,4,,
"HS","H5","356","India","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2018,2018,"","AHS",30,,0,30,30,8,0,8,,
"HS","H5","356","India","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2017,2017,"","AHS",10,,3.66,5,15,44,0,0,,
"HS","H5","356","India","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2018,"","AHS",23.33,,7.45,10,30,54,0,45,,
"HS","H5","356","India","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2017,2017,"","AHS",22.3,,7.05,15,30,39,0,26,,
"HS","H5","356","India","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2018,2018,"","AHS",30,,0,30,30,39,0,39,,
"HS","H5","356","India","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2017,2017,"","AHS",41.58,,40.2,7.5,100,15,7,11,,
"HS","H5","356","India","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2018,"","AHS",58.33,,31.65,30,100,17,10,17,,
"HS","H5","376","Israel","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,3,0,0,80940,
"HS","H5","376","Israel","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2017,2017,"WTO","AHS",4.5,4.5,4.5,0,9,4,0,0,57,
"HS","H5","376","Israel","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,104,
"HS","H5","376","Israel","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,934,
"HS","H5","376","Israel","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,4,0,0,2,
"HS","H5","376","Israel","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,38,
"HS","H5","376","Israel","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,10,
"HS","H5","376","Israel","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"WTO","AHS",2,0.08,3.06,0,8,6,0,0,4280,
"HS","H5","376","Israel","10","CEREALS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,2,0,0,39466,
"HS","H5","376","Israel","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,3,
"HS","H5","376","Israel","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,3,0,0,43003,
"HS","H5","376","Israel","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,5,0,0,2967,
"HS","H5","376","Israel","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2017,2017,"WTO","AHS",1.58,0.07,3.76,0,12,19,1,0,1089,
"HS","H5","392","Japan","01","LIVE ANIMALS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,5,0,0,6.588,
"HS","H5","392","Japan","01","LIVE ANIMALS","076","Brazil",2018,2018,"","AHS",0,,0,0,0,5,0,0,,
"HS","H5","392","Japan","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2017,2017,"WTO","AHS",3.88,6.87,4.35,0,11.9,14,0,0,920149.69,
"HS","H5","392","Japan","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2018,2018,"","AHS",4.42,,4.17,0,11.9,17,0,0,,
"HS","H5","392","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2017,2017,"WTO","AHS",3.19,1.47,3.59,0,10.5,11,0,0,8133.105,
"HS","H5","392","Japan","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2018,2018,"","AHS",3.67,,3.4,0,10.5,29,0,0,,
"HS","H5","392","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2017,2017,"WTO","AHS",22.09,17.79,3.66,17,25.5,9,6,6,1818.784,
"HS","H5","392","Japan","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2018,2018,"","AHS",20,,10.26,0,30,14,7,7,,
"HS","H5","392","Japan","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,16,0,0,33027.222,
"HS","H5","392","Japan","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",0,,0,0,0,16,0,0,,
"HS","H5","392","Japan","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,7,0,0,70.743,
"HS","H5","392","Japan","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2018,2018,"","AHS",0,,0,0,0,6,0,0,,
"HS","H5","392","Japan","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2017,2017,"WTO","AHS",8.93,4.54,4.15,0,12.8,10,0,0,818.473,
"HS","H5","392","Japan","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2018,2018,"","AHS",5.75,,4.4,0,12,14,0,0,,
"HS","H5","392","Japan","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2017,2017,"WTO","AHS",3.06,3.39,6.39,0,23.8,26,2,2,3231.875,
"HS","H5","392","Japan","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",3.05,,7.02,0,23.8,19,2,2,,
"HS","H5","392","Japan","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"WTO","AHS",3.83,0.11,4.95,0,17,17,1,1,386559.987,
"HS","H5","392","Japan","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",4.31,,5.18,0,17,15,1,1,,
"HS","H5","392","Japan","10","CEREALS","076","Brazil",2017,2017,"WTO","AHS",1.67,0.51,2.75,0,9,11,0,0,435622.297,
"HS","H5","392","Japan","10","CEREALS","076","Brazil",2018,2018,"","AHS",1.67,,2.75,0,9,11,0,0,,
"HS","H5","392","Japan","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2017,2017,"WTO","AHS",15.79,16.76,8.22,0,25,35,20,17,273.255,
"HS","H5","392","Japan","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2018,2018,"","AHS",15.26,,8.35,0,25,34,19,16,,
"HS","H5","392","Japan","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2017,2017,"WTO","AHS",3.21,0.04,9.67,0,40,38,3,2,223062.599,
"HS","H5","392","Japan","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2018,"","AHS",2.94,,9.56,0,40,39,3,2,,
"HS","H5","392","Japan","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2017,2017,"WTO","AHS",3.02,3.03,6.18,0,17,13,2,2,2675.397,
"HS","H5","392","Japan","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2018,2018,"","AHS",3.02,,6.18,0,17,13,2,2,,
"HS","H5","392","Japan","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",2017,2017,"WTO","AHS",0.15,0,0.86,0,3,11,0,0,11018.423,
"HS","H5","392","Japan","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",2018,2018,"","AHS",0.15,,0.86,0,3,11,0,0,,
"HS","H5","392","Japan","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2017,2017,"WTO","AHS",1.47,0.53,5.44,0,21.3,27,1,1,30797.449,
"HS","H5","392","Japan","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2018,"","AHS",1.71,,5.66,0,21.3,27,1,1,,
"HS","H5","398","Kazakhstan","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2018,2018,"","AHS",14,,14,0,28,16,8,8,,
"HS","H5","398","Kazakhstan","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",3.75,,0,3.75,3.75,1,0,0,,
"HS","H5","398","Kazakhstan","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2017,2017,"WTO","AHS",,,,,,3,0,0,0.003,
"HS","H5","398","Kazakhstan","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2017,2017,"WTO","AHS",3.43,3.36,0.62,2.25,3.75,10,0,0,58.391,
"HS","H5","398","Kazakhstan","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",3.44,,0.62,2,3.75,14,0,0,,
"HS","H5","398","Kazakhstan","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"WTO","AHS",2.25,0.53,1.7,0,3.75,14,0,0,150.388,
"HS","H5","398","Kazakhstan","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",2.44,,1.6,0,3.75,16,0,0,,
"HS","H5","398","Kazakhstan","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2017,2017,"WTO","AHS",1.88,0.66,1.77,0,3.75,3,0,0,1185.407,
"HS","H5","398","Kazakhstan","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2018,"","AHS",1.88,,1.77,0,3.75,3,0,0,,
"HS","H5","400","Jordan","01","LIVE ANIMALS","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","400","Jordan","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2018,2018,"","AHS",7.92,,10.14,0,25,17,0,6,,
"HS","H5","400","Jordan","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","400","Jordan","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2018,2018,"","AHS",1.67,,4.33,0,10,4,0,0,,
"HS","H5","400","Jordan","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",20,,0,20,20,1,0,1,,
"HS","H5","400","Jordan","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",22.5,,4.33,20,30,4,0,4,,
"HS","H5","400","Jordan","10","CEREALS","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","400","Jordan","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2018,2018,"","AHS",15,,15,0,30,2,0,1,,
"HS","H5","400","Jordan","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","400","Jordan","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","404","Kenya","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2017,2017,"","AHS",25,,0,25,25,2,0,2,,
"HS","H5","404","Kenya","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2017,2017,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","404","Kenya","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"","AHS",25,,0,25,25,1,0,1,,
"HS","H5","404","Kenya","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2017,2017,"","AHS",25,,0,25,25,1,0,1,,
"HS","H5","404","Kenya","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2017,2017,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","404","Kenya","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2017,2017,"","AHS",0,,0,0,0,2,0,0,,
"HS","H5","404","Kenya","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2017,2017,"","AHS",11.67,,10.27,0,25,3,0,1,,
"HS","H5","410","Korea, Rep.","01","LIVE ANIMALS","076","Brazil",2018,2018,"","AHS",7.33,,2.58,0,8,17,0,0,,
"HS","H5","410","Korea, Rep.","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2018,2018,"","AHS",21.53,,2.99,18,27,10,0,10,,
"HS","H5","410","Korea, Rep.","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2018,2018,"","AHS",12.67,,4.95,10,26,51,0,17,,
"HS","H5","410","Korea, Rep.","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2018,2018,"","AHS",8,,0,8,8,4,0,0,,
"HS","H5","410","Korea, Rep.","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",27,,0,27,27,8,0,8,,
"HS","H5","410","Korea, Rep.","06","LIVE TREES AND OTHER PLANTS; BULBS, ROOTS AND THE ","076","Brazil",2018,2018,"","AHS",16.5,,8.01,8,25,6,0,4,,
"HS","H5","410","Korea, Rep.","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2018,2018,"","AHS",45.28,,102.46,27,370,27,2,20,,
"HS","H5","410","Korea, Rep.","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",34.38,,8.02,30,50,12,2,7,,
"HS","H5","410","Korea, Rep.","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",8.71,,7.15,2,25,7,0,1,,
"HS","H5","410","Korea, Rep.","10","CEREALS","076","Brazil",2018,2018,"","AHS",428.67,,142.36,328,630,3,3,3,,
"HS","H5","410","Korea, Rep.","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2018,2018,"","AHS",133.67,,89.19,8,226,4,3,3,,
"HS","H5","410","Korea, Rep.","12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRA","076","Brazil",2018,2018,"","AHS",35.78,,34.59,0,230.5,48,2,2,,
"HS","H5","410","Korea, Rep.","13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXT","076","Brazil",2018,2018,"","AHS",36.84,,242.16,3,754.3,25,3,7,,
"HS","H5","410","Korea, Rep.","14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS N","076","Brazil",2018,2018,"","AHS",3.5,,0.87,3,5,12,0,0,,
"HS","H5","410","Korea, Rep.","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2018,"","AHS",7.46,,5.97,5,36,24,0,1,,
"HS","H5","446","Macao","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,15,0,0,42899.422,
"HS","H5","446","Macao","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2018,2018,"","AHS",0,,0,0,0,4,0,0,,
"HS","H5","446","Macao","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,7,0,0,1069.037,
"HS","H5","446","Macao","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,5.093,
"HS","H5","446","Macao","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","446","Macao","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,1,0,0,758.086,
"HS","H5","446","Macao","05","PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","446","Macao","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,11,0,0,11.645,
"HS","H5","446","Macao","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,10,0,0,305.719,
"HS","H5","446","Macao","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",0,,0,0,0,1,0,0,,
"HS","H5","446","Macao","11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; ","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,3,0,0,0.816,
"HS","H5","446","Macao","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,7,0,0,565.938,
"HS","H5","450","Madagascar","01","LIVE ANIMALS","076","Brazil",2017,2017,"WTO","AHS",0,0,0,0,0,2,0,0,312.29,
"HS","H5","450","Madagascar","01","LIVE ANIMALS","076","Brazil",2018,2018,"","AHS",0,,0,0,0,2,0,0,,
"HS","H5","450","Madagascar","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2017,2017,"WTO","AHS",5,5,0,5,5,1,0,0,464.756,
"HS","H5","450","Madagascar","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2018,2018,"","AHS",5,,0,5,5,1,0,0,,
"HS","H5","450","Madagascar","08","EDIBLE FRUIT AND NUTS; PEEL OF CITRUS FRUIT OR MEL","076","Brazil",2018,2018,"","AHS",20,,0,20,20,1,0,1,,
"HS","H5","450","Madagascar","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2017,2017,"WTO","AHS",20,20,0,20,20,3,0,3,1.448,
"HS","H5","450","Madagascar","09","COFFEE, TEA, MATÉ AND SPICES","076","Brazil",2018,2018,"","AHS",20,,0,20,20,3,0,3,,
"HS","H5","450","Madagascar","15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVA","076","Brazil",2018,2018,"","AHS",7.5,,2.5,5,10,2,0,0,,
"HS","H5","458","Malaysia","01","LIVE ANIMALS","076","Brazil",2017,2017,"","AHS",10,,10,0,20,2,0,1,,
"HS","H5","458","Malaysia","02","MEAT AND EDIBLE MEAT OFFAL","076","Brazil",2017,2017,"","AHS",13.33,,20,0,40,12,6,6,,
"HS","H5","458","Malaysia","03","FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC I","076","Brazil",2017,2017,"","AHS",0,,0,0,0,32,0,0,,
"HS","H5","458","Malaysia","04","DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE ","076","Brazil",2017,2017,"","AHS",50,,0,50,50,2,2,2,,
"HS","H5","458","Malaysia","07","EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS","076","Brazil",2017,2017,"","AHS",0,,0,0,0,3,0,0,,
