Year,Country Code,Commodity Code,Trade Value (US$)
2008,DOM,7,48
2008,GNQ,7,31264
2008,FIN,7,103
2008,FRA,7,384014
2008,DEU,7,2558153
2008,HKG,7,43974
2008,IRL,7,78924
2008,ITA,7,720830
2008,JPN,7,1267235
2008,LBN,7,2581
2008,LUX,7,7218
2008,MEX,7,667
2008,,7,9691
2008,NAM,7,2531
2008,NLD,7,2653314
2008,NOR,7,301
2008,PAN,7,454
2008,PRY,7,156376
2008,PRT,7,346580
2008,RUS,7,4532
2008,COL,7,117185
2008,CHL,8,2253511
2008,BEL,6,824912
2008,AGO,6,126234
2008,BOL,5,22979
2008,BIH,5,41473
2008,CAN,5,164489
2008,CPV,5,8025
2008,CHL,5,4099902
2008,CHN,5,2577426
2008,COL,5,130628
2008,COG,5,788
2008,HRV,5,137294
2008,RUS,15,39249486
2008,CYP,5,91110
2008,DNK,5,284038
2008,ECU,5,77657
2008,GNQ,5,6794
2008,EST,5,431009
2008,FRA,5,3416405
2008,GAB,5,13545
2008,GEO,5,1176609
2008,DEU,5,19556257
2008,GHA,5,46057
2008,BEN,5,214471
2008,SAU,15,883429
2008,SEN,15,44221450
2008,SRB,15,19464
2008,USA,15,31771459
2008,TZA,15,2115360
2008,CRI,9,9400
2008,GBR,15,44989330
2008,EGY,15,46071220
2008,TUR,15,10679704
2008,TUN,15,57544717
2008,ARE,15,19996
2008,TTO,15,4390708
2008,TGO,15,85334
2008,THA,15,183241
2008,SYR,15,6018676
2008,CHE,15,23319
2008,SWE,15,633396
2008,SWZ,15,113917
2008,SUR,15,2138783
2008,ESP,15,78106957
2008,ZAF,15,152572640
2008,VNM,15,13016
2008,SGP,15,3447909
2008,IND,15,195516563
2008,GRC,5,443229
2008,ARG,6,87848
2008,HND,5,56652
2008,IRN,5,13611
2008,RUS,5,47307488
2008,SAU,5,179139
2008,SRB,5,380071
2008,IND,5,9800
2008,SGP,5,77447
2008,VNM,5,2917977
2008,ZAF,5,2813664
2008,ZWE,5,70789
2008,ESP,5,11294500
2008,ROU,5,302021
2008,CHE,5,685137
2008,ARE,5,487379
2008,TUR,5,23811
2008,MKD,5,218130
2008,EGY,5,5265780
2008,GBR,5,730335
2008,USA,5,16262317
2008,URY,5,81833
2008,VEN,5,1086366
2008,WLD,6,35596241
2008,THA,5,667041
2008,QAT,5,6478
2008,PRT,5,2946079
2008,POL,5,5470077
2008,IRL,5,250758
2008,ISR,5,143608
2008,ITA,5,25366715
2008,JPN,5,2070551
2008,PRK,5,115505
2008,KOR,5,1154549
2008,KWT,5,48660
2008,LBN,5,6489306
2008,LTU,5,1871160
2008,,5,96
2008,MDA,5,94280
2008,OMN,5,16348
2008,NLD,5,3374026
2008,ANT,5,13323
2008,ABW,5,39674
2008,NZL,5,1742893
2008,NGA,5,400
2008,PAK,5,438890
2008,PAN,5,46583
2008,PRY,5,2219249
2008,PER,5,3933751
2008,HKG,5,168991079
2008,CHN,8,1856799
2008,UKR,5,18798386
2008,CRI,8,128143
2008,JAM,8,291167
2008,JPN,8,1423335
2008,KAZ,8,45500
2008,JOR,8,25137
2008,PRK,8,51055
2008,KOR,8,92568
2008,KWT,8,1306242
2008,LBN,8,6562600
2008,LVA,8,444320
2008,ITA,8,25136040
2008,LBY,8,238769
2008,LUX,8,349098
2008,MYS,8,174590
2008,MLT,8,202736
2008,MEX,8,4477606
2008,,8,3462
2008,MNE,8,29980
2008,OMN,8,527887
2008,NAM,8,24481
2008,NLD,8,287936239
2008,LTU,8,353160
2008,ISR,8,1094271
2008,IRL,8,8436534
2008,IDN,8,1735448
2008,DEU,14,27900
2008,FRA,14,194
2008,CHL,14,8879
2008,BOL,14,1111432
2008,BEL,14,28285
2008,ARG,14,943473
2008,AGO,14,5511
2008,WLD,14,7817725
2008,,13,196
2008,VEN,13,384170
2008,URY,13,135829
2008,USA,13,19647608
2008,GBR,13,684294
2008,EST,8,869787
2008,FIN,8,3456865
2008,FRA,8,16062634
2008,DEU,8,33264599
2008,GHA,8,1368780
2008,GRC,8,449864
2008,GTM,8,190350
2008,HKG,8,5659058
2008,ANT,8,14500
2008,ISR,14,359131
2008,NZL,8,497750
2008,PAK,8,7056
2008,GBR,8,139585035
2008,USA,8,212789406
2008,URY,8,10082076
2008,VEN,8,2333628
2008,WLD,9,4373494383
2008,ALB,9,1792124
2008,DZA,9,11650773
2008,AGO,9,230213
2008,ARG,9,79139527
2008,EGY,8,55264
2008,AUS,9,25444056
2008,BHR,9,54849
2008,BEL,9,364627957
2008,BOL,9,168593
2008,BGR,9,3031465
2008,CAN,9,53946627
2008,COL,8,506504
2008,CPV,9,791016
2008,CHL,9,19714250
2008,CHN,9,1021074
2008,AUT,9,9516308
2008,UKR,8,179700
2008,TUR,8,37053
2008,TUN,8,100056
2008,PER,8,284803
2008,PHL,8,636341
2008,POL,8,1158782
2008,PRT,8,30720249
2008,QAT,8,446425
2008,ROU,8,391064
2008,RUS,8,9891763
2008,SAU,8,3602845
2008,SEN,8,120587
2008,IND,8,671920
2008,SGP,8,330866
2008,VNM,8,1186621
2008,SVN,8,11680
2008,ZAF,8,1799042
2008,ESP,8,62348033
2008,SDN,8,265592
2008,SWE,8,5988630
2008,CHE,8,2111178
2008,SYR,8,7651
2008,THA,8,145824
2008,ARE,8,2772623
2008,NOR,8,4151901
2008,ITA,14,85608
2008,PRY,8,72622
2008,NLD,14,174
2008,MUS,15,1571860
2008,MYS,15,42406484
2008,MDG,15,13554850
2008,MAC,15,112408
2008,LUX,15,1253
2008,LBR,15,19567
2008,LBN,15,2154171
2008,KOR,15,14002657
2008,PRK,15,250801
2008,MEX,15,3167922
2008,KEN,15,6968021
2008,JPN,15,26839911
2008,CIV,15,1004322
2008,ITA,15,94766907
2008,ISR,15,8956568
2008,IRN,15,184365328
2008,IDN,15,1341994
2008,HUN,15,1518
2008,HKG,15,14426289
2008,HND,15,60374
2008,JOR,15,58870
2008,MNG,15,8838
2008,MAR,15,43458713
2008,MOZ,15,2668232
2008,CZE,8,10268
2008,DNK,8,4665666
2008,SLV,8,612
2008,GNQ,8,2578
2008,JPN,14,4780318
2008,GNB,15,172192
2008,PRT,15,7265204
2008,POL,15,3074869
2008,PHL,15,62533
2008,PER,15,8773079
2008,PRY,15,10359068
2008,PAN,15,592231
2008,PAK,15,379523
2008,NGA,15,1222049
2008,NIC,15,212
2008,NZL,15,9889684
2008,ABW,15,31610
2008,ANT,15,40543
2008,NLD,15,220067870
2008,NAM,15,1866
2008,OMN,15,4044836
2008,GUY,15,276691
2008,GIN,15,76487
2008,,15,1887934
2008,GRC,15,33340402
2008,LKA,15,36360
2008,CYM,15,26750
2008,CPV,15,1086443
2008,CAN,15,942677
2008,VGB,15,42600
2008,BIH,15,18342
2008,BOL,15,3392842
2008,BGD,15,33664001
2008,AUS,15,26684414
2008,CHL,15,8625138
2008,ARG,15,8317455
2008,AGO,15,12227405
2008,DZA,15,49440480
2008,WLD,15,2992013277
2008,URY,14,976
2008,USA,14,37608
2008,GTM,15,18909333
2008,GBR,14,156713
2008,ESP,14,209159
2008,PRY,14,900
2008,ATG,15,232255
2008,PAN,14,1346
2008,BEL,15,1385525
2008,COL,15,25614170
2008,GHA,15,937207
2008,DEU,15,13147833
2008,GMB,15,11300
2008,CHN,15,839139854
2008,GEO,15,2632000
2008,FRA,15,229772296
2008,FIN,15,279
2008,EST,15,835
2008,GNQ,15,46428
2008,SLV,15,2549
2008,ECU,15,2209286
2008,PRT,14,60118
2008,DOM,15,44907
2008,DMA,15,16878
2008,DNK,15,7708395
2008,COG,15,41
2008,BEN,15,73286
2008,CYP,15,10053928
2008,CUB,15,87319712
2008,COD,15,94995
2008,CRI,15,553839
2009,QAT,8,178584
2009,MEX,8,3097077
2009,MLT,8,248880
2009,MYS,8,125071
2009,LBY,8,544671
2009,LTU,8,188864
2009,LVA,8,80300
2009,LBN,8,8988867
2009,LUX,8,1120002
2009,MAR,8,6626
2009,ANT,8,153656
2009,OMN,8,461765
2009,NLD,8,226118721
2009,ROU,8,346060
2009,NZL,8,387184
2009,NOR,8,4190662
2009,UMI,8,18058
2009,PRY,8,140053
2009,PRT,8,25864436
2009,PHL,8,288644
2009,POL,8,1743984
2009,KWT,8,887760
2009,MOZ,8,922
2009,PER,8,307051
2009,ETH,8,15140
2009,PRK,8,8114
2009,COL,8,291755
2009,CHN,8,1150517
2009,RUS,8,5680668
2009,CRI,8,2492
2009,HRV,8,13740
2009,CHL,8,1295114
2009,CZE,8,19416
2009,DNK,8,2428248
2009,GNQ,8,103
2009,EST,8,238559
2009,FIN,8,2684934
2009,FRA,8,15848257
2009,DEU,8,24568396
2009,GHA,8,4660
2009,GRC,8,172800
2009,GTM,8,139538
2009,HKG,8,3157147
2009,IDN,8,946738
2009,IRL,8,6312986
2009,ISR,8,131070
2009,ITA,8,20846886
2009,JAM,8,134342
2009,JPN,8,1307255
2009,KAZ,8,49000
2009,JOR,8,78109
2009,KOR,8,411842
2009,SAU,8,2605469
2009,EST,9,3142046
2009,IND,8,604330
2009,CPV,9,800403
2009,CHL,9,19516024
2009,CHN,9,2453813
2009,COL,9,3024011
2009,HRV,9,20307012
2009,CUB,9,18890508
2009,CYP,9,3152329
2009,CZE,9,4407423
2009,DNK,9,14303836
2009,DOM,9,1144131
2009,ECU,9,10535349
2009,GNQ,9,5067
2009,FIN,9,63181469
2009,FRA,9,97545626
2009,PYF,9,102400
2009,GAB,9,1439
2009,GEO,9,82125
2009,GMB,9,1017680
2009,DEU,9,886216049
2009,GTM,9,584029
2009,CPV,8,150
2009,GHA,9,94336
2009,GRC,9,46108453
2009,CAN,9,59796303
2009,BGR,9,3091759
2009,BOL,9,580199
2009,BEL,9,284985806
2009,SGP,8,331711
2009,VNM,8,473199
2009,ZAF,8,1793364
2009,ESP,8,52199536
2009,SWE,8,3476300
2009,CHE,8,2526404
2009,SYR,8,105620
2009,ARE,8,4920870
2009,TUN,8,309291
2009,TUR,8,13248
2009,UKR,8,538248
2009,SEN,8,264680
2009,EGY,8,190326
2009,USA,8,209160060
2009,URY,8,10232587
2009,VEN,8,930496
2009,WLD,9,3980211871
2009,ALB,9,1479046
2009,DZA,9,5231296
2009,AGO,9,174109
2009,ARG,9,61727508
2009,AUS,9,22319554
2009,AUT,9,3698027
2009,BHR,9,66483
2009,GBR,8,113738710
2009,CAN,8,24384231
2009,DEU,6,394773
2009,BLZ,8,18988
2009,POL,6,280422
2009,PRT,6,352333
2009,SEN,6,6680
2009,IND,6,34450
2009,ZAF,6,1585
2009,ESP,6,38691
2009,SWE,6,668
2009,CHE,6,22151
2009,THA,6,420
2009,TUR,6,1107
2009,UGA,6,41411
2009,UKR,6,3625
2009,GBR,6,55310
2009,USA,6,5966526
2009,URY,6,168867
2009,WLD,7,37520580
2009,AGO,7,418855
2009,ARG,7,1519450
2009,BEL,7,3329
2009,BOL,7,29884
2009,BLZ,7,9312
2009,CAN,7,663256
2009,CPV,7,24574
2009,PER,6,160000
2009,NLD,6,18645629
2009,,6,3801
2009,MEX,6,84406
2009,AGO,6,276440
2009,HND,9,185309
2009,WLD,6,31524649
2009,AZE,6,2506
2009,ARG,6,75590
2009,AUS,6,3
2009,BEL,6,720587
2009,BOL,6,1311
2009,CAN,6,389253
2009,CPV,6,3037
2009,CHL,6,166435
2009,LKA,7,31284
2009,CHN,6,35420
2009,CZE,6,25096
2009,ETH,6,6255
2009,FRA,6,7999
2009,GHA,6,12885
2009,HND,6,4677
2009,HKG,6,15920
2009,HUN,6,27225
2009,IDN,6,2070
2009,ITA,6,2758813
2009,JPN,6,606356
2009,KOR,6,900
2009,COL,6,123016
2009,BGR,8,182000
2009,CHL,7,75332
2009,CRI,7,630392
2009,IND,7,14356415
2009,ZAF,7,236310
2009,ESP,7,160361
2009,SUR,7,885
2009,CHE,7,14469
2009,ARE,7,567325
2009,EGY,7,2508081
2009,GBR,7,1926987
2009,USA,7,5173506
2009,URY,7,2314437
2009,VEN,7,21996
2009,WLD,8,821336306
2009,ALB,8,457824
2009,DZA,8,381345
2009,AGO,8,138010
2009,ARG,8,14229908
2009,AUS,8,1662941
2009,AUT,8,415688
2009,BHR,8,126321
2009,BGD,8,4337786
2009,BRB,8,209200
2009,BEL,8,5345398
2009,BOL,8,1606343
2009,LCA,7,17266
2009,RUS,7,411
2009,PRT,7,335211
2009,PRY,7,105550
2009,DMA,7,9312
2009,DOM,7,542800
2009,GNQ,7,18662
2009,FRA,7,217715
2009,DEU,7,1361488
2009,GRD,7,18042
2009,HND,7,15520
2009,HKG,7,78222
2009,IRL,7,17955
2009,ITA,7,331541
2009,JAM,7,9312
2009,CHN,7,37648
2009,JPN,7,872877
2009,LBY,7,1778
2009,MYS,7,13714
2009,MEX,7,666
2009,,7,6977
2009,MOZ,7,2647
2009,NAM,7,507
2009,NLD,7,2599312
2009,ANT,7,1690
2009,NIC,7,15404
2009,PAK,7,170399
2009,PAN,7,989
2009,LBN,7,30525
2009,HKG,9,1896796
2009,NZL,11,15672
2009,IDN,9,4105940
2009,ZAF,10,46324424
2009,ESP,10,40655379
2009,SUR,10,277
2009,CHE,10,13661914
2009,SYR,10,276750
2009,THA,10,344935
2009,TGO,10,91100
2009,TTO,10,6064402
2009,ARE,10,15928628
2009,TUN,10,8545578
2009,TUR,10,1558866
2009,EGY,10,4840000
2009,GBR,10,2522972
2009,TZA,10,5318400
2009,USA,10,25405866
2009,URY,10,1336604
2009,VEN,10,28902550
2009,YEM,10,25650357
2009,WLD,11,56991859
2009,AGO,11,32862591
2009,ARG,11,878084
2009,AUS,11,15800
2009,BOL,11,2199863
2009,SOM,10,144750
2009,VNM,10,25374606
2009,SGP,10,158958
2009,SEN,10,30732635
2009,LBY,10,4572497
2009,LTU,10,787256
2009,MYS,10,129795622
2009,MUS,10,14830
2009,MEX,10,4197869
2009,,10,120310446
2009,MAR,10,68287454
2009,MOZ,10,6806
2009,OMN,10,5659371
2009,NAM,10,47275
2009,NLD,10,7097995
2009,CAN,11,81599
2009,ANT,10,914774
2009,NZL,10,78516
2009,NGA,10,43596184
2009,PAK,10,10292313
2009,PAN,10,1654063
2009,PRY,10,13244579
2009,PER,10,13365660
2009,PHL,10,30017402
2009,PRT,10,1331090
2009,GNB,10,2919695
2009,RUS,10,5786845
2009,SAU,10,99203113
2009,ABW,10,99440
2009,LBR,10,353000
2009,CPV,11,2191354
2009,CHN,11,85
2009,PRT,11,799929
2009,RUS,11,76650
2009,SAU,11,21600
2009,SGP,11,17
2009,ZAF,11,82992
2009,ESP,11,570285
2009,SUR,11,155513
2009,CHE,11,16779
2009,TTO,11,43319
2009,ARE,11,850
2009,EGY,11,41640
2009,GBR,11,453367
2009,USA,11,3143939
2009,URY,11,699245
2009,VEN,11,874308
2009,WLD,12,11565087044
2009,DZA,12,4073230
2009,AGO,12,647281
2009,ARG,12,6535671
2009,AUS,12,62411
2009,BEL,12,105070889
2009,WLD,1,471140648
2009,BGD,12,52604747
2009,PER,11,119896
2009,PRY,11,918781
2009,PAN,11,64435
2009,NGA,11,15590
2009,COL,11,983161
2009,CRI,11,52800
2009,CUB,11,3394
2009,DOM,11,187200
2009,ECU,11,24114
2009,GNQ,11,22566
2009,FRA,11,47048
2009,DEU,11,227326
2009,GTM,11,32419
2009,HTI,11,3580273
2009,IRL,11,15223
2009,CHL,11,1329628
2009,ITA,11,876525
2009,JPN,11,152456
2009,JOR,11,41222
2009,KOR,11,2958998
2009,LBN,11,1177
2009,LBY,11,2178
2009,MEX,11,26743
2009,,11,7631
2009,MAR,11,4950
2009,MOZ,11,13099
2009,NLD,11,30506
2009,ANT,11,2199
2009,CIV,11,24840
2009,ISL,9,1131303
2009,LBN,10,274593
2009,KOR,10,99718550
2009,NFK,9,43811
2009,NOR,9,35693844
2009,PAK,9,1767082
2009,PAN,9,10986
2009,PRY,9,1183699
2009,PER,9,1418249
2009,PHL,9,2
2009,POL,9,11751462
2009,PRT,9,13450499
2009,ROU,9,6052922
2009,RUS,9,40966870
2009,SAU,9,4449993
2009,SEN,9,2970115
2009,SRB,9,534432
2009,IND,9,751257
2009,SGP,9,5012473
2009,VNM,9,3321235
2009,SVN,9,76120424
2009,ZAF,9,3349705
2009,ESP,9,124281920
2009,SUR,9,42205
2009,SWE,9,91220751
2009,CHE,9,14161173
2009,NZL,9,4354815
2009,NLD,9,67274860
2009,OMN,9,392136
2009,MOZ,9,9659
2009,IRN,9,1050792
2009,IRL,9,909886
2009,ISR,9,8649214
2009,ITA,9,355095286
2009,CIV,9,82575
2009,JAM,9,144771
2009,JPN,9,290184725
2009,JOR,9,14058712
2009,PRK,9,986201
2009,KOR,9,39047477
2009,KWT,9,114069
2009,SYR,9,55034221
2009,LBN,9,37775011
2009,LBY,9,1468903
2009,LTU,9,135734
2009,LUX,9,9565
2009,MYS,9,3858091
2009,MLI,9,379778
2009,MLT,9,35485
2009,MRT,9,159904
2009,MEX,9,21199608
2009,,9,4655622
2009,MNE,9,5448164
2009,MAR,9,1633034
2009,LVA,9,1751383
2009,KWT,10,19494685
2009,THA,9,164
2009,ARE,9,8111367
2009,BEN,10,59570216
2009,DOM,10,2346036
2009,ECU,10,7166333
2009,GNQ,10,52127
2009,FRA,10,1075485
2009,DJI,10,349875
2009,GMB,10,9176045
2009,DEU,10,1304878
2009,GHA,10,9500
2009,GRC,10,25000
2009,GTM,10,83760
2009,GIN,10,384315
2009,HTI,10,295432
2009,IDN,10,8796000
2009,IRN,10,282936509
2009,IRL,10,949
2009,ISR,10,31200
2009,ITA,10,1707612
2009,JAM,10,27000
2009,JPN,10,44301552
2009,JOR,10,1183589
2009,KEN,10,3912500
2009,PRK,10,1949999
2009,CUB,10,1107856
2009,HRV,10,29150
2009,CRI,10,117726
2009,COG,10,23980
2009,TUN,9,10698654
2009,TUR,9,34143853
2009,UKR,9,247278
2009,MKD,9,92740
2009,EGY,9,12076572
2009,GBR,9,57940521
2009,USA,9,775554997
2009,URY,9,41447922
2009,VEN,9,37739126
2009,YEM,9,33720
2009,WLD,10,1635286158
2009,TTO,9,585171
2009,ALB,10,26000
2009,AGO,10,13806641
2009,ARG,10,5701843
2009,BHS,10,31630
2009,BHR,10,14000
2009,BEL,10,2708412
2009,BOL,10,8390665
2009,CAN,10,130404
2009,CPV,10,9479079
2009,CHL,10,18678354
2009,CHN,10,4815416
2009,COL,10,128530652
2009,DZA,10,48046564
2009,AGO,1,1952569
2009,CIV,5,1693
2009,BEL,1,261149
2009,MYS,4,38658
2009,LBY,4,904856
2009,LBN,4,1739465
2009,KWT,4,2131035
2009,KOR,4,96201
2009,PRK,4,425
2009,JOR,4,554450
2009,JPN,4,4903046
2009,CIV,4,71600
2009,ITA,4,11627
2009,ISR,4,327600
2009,IRL,4,111067
2009,IRQ,4,27826
2009,IRN,4,23436
2009,HKG,4,406985
2009,HND,4,228403
2009,HTI,4,2192811
2009,GUY,4,250604
2009,GIN,4,113714
2009,GRD,4,357707
2009,GRC,4,26400
2009,GHA,4,351008
2009,DEU,4,13714985
2009,MLI,4,165103
2009,MRT,4,442646
2009,MUS,4,300389
2009,MEX,4,7648
2009,SDN,4,235140
2009,ESP,4,295476
2009,ZAF,4,28599
2009,SGP,4,89205
2009,SLE,4,211756
2009,SEN,4,12381018
2009,SAU,4,855839
2009,VCT,4,181524
2009,QAT,4,1682368
2009,PHL,4,6936979
2009,PER,4,4270932
2009,GMB,4,313517
2009,PRY,4,4300654
2009,NGA,4,1348900
2009,NER,4,56490
2009,NZL,4,281957
2009,ABW,4,104498
2009,ANT,4,94748
2009,NLD,4,468320
2009,NAM,4,35818
2009,OMN,4,4745682
2009,MOZ,4,661366
2009,MAR,4,2395177
2009,,4,1939799
2009,PAN,4,59508
2009,SUR,4,124526
2009,GEO,4,533538
2009,DJI,4,83074
2009,WLD,4,298481327
2009,URY,3,37865
2009,USA,3,71197961
2009,GBR,3,5436589
2009,ARE,3,285582
2009,THA,3,751015
2009,CHE,3,29139
2009,SWE,3,55455
2009,ESP,3,13896788
2009,ZAF,3,13800
2009,SGP,3,223999
2009,RUS,3,11032
2009,PRT,3,4138348
2009,POL,3,13260
2009,PRY,3,72085
2009,NOR,3,66181
2009,NGA,3,179
2009,NLD,3,2545556
2009,,3,2313104
2009,MYS,3,274141
2009,LVA,3,660
2009,KOR,3,5514955
2009,PRK,3,85643
2009,ALB,4,30625
2009,DZA,4,8442058
2009,AGO,4,26569782
2009,ATG,4,139386
2009,FRA,4,394066
2009,GNQ,4,2806833
2009,ECU,4,313490
2009,DOM,4,122565
2009,DNK,4,230351
2009,BEN,4,82845
2009,CUB,4,1387323
2009,COD,4,2068169
2009,COG,4,752569
2009,COL,4,858935
2009,CHN,4,353389
2009,GAB,4,3301678
2009,CHL,4,3721251
2009,CPV,4,1656392
2009,CAN,4,2893687
2009,BLZ,4,435829
2009,BOL,4,1462714
2009,BEL,4,1066106
2009,BHR,4,1578013
2009,BHS,4,941453
2009,AUT,4,217728
2009,AUS,4,32010
2009,ARG,4,9970941
2009,AZE,4,213847
2009,CYM,4,292174
2009,JPN,3,7036634
2009,CHE,4,247104
2009,THA,4,73098
2009,POL,5,6694
2009,PER,5,991798
2009,PRY,5,2193898
2009,PAN,5,201771
2009,PAK,5,820326
2009,NZL,5,906056
2009,ABW,5,11219
2009,ANT,5,59812
2009,NLD,5,2791943
2009,OMN,5,17484
2009,MOZ,5,51842
2009,MNE,5,224480
2009,MDA,5,62035
2009,,5,112
2009,MEX,5,4101
2009,LTU,5,2449001
2009,LBR,5,52549
2009,LBN,5,1557012
2009,KWT,5,69538
2009,KOR,5,1761658
2009,KAZ,5,6490
2009,JPN,5,2680331
2009,ITA,5,9721532
2009,PRT,5,3955799
2009,GNB,5,34660
2009,QAT,5,112856
2009,ROU,5,116565
2009,VEN,5,217945
2009,BOL,12,7864288
2009,URY,5,8611
2009,USA,5,20879889
2009,GBR,5,735022
2009,EGY,5,3389438
2009,MKD,5,377704
2009,UKR,5,20210941
2009,ARE,5,803727
2009,TGO,5,40613
2009,THA,5,390102
2009,ISR,5,176243
2009,CHE,5,565771
2009,ESP,5,5689038
2009,ZAF,5,2392398
2009,VNM,5,4880167
2009,SVK,5,4013
2009,SGP,5,2500
2009,IND,5,24115
2009,SLE,5,1181
2009,SRB,5,355090
2009,SEN,5,18198
2009,SAU,5,59675
2009,RUS,5,42732930
2009,SUR,5,21347
2009,SYR,4,671247
2009,IRL,5,163371
2009,HUN,5,153245
2009,BGR,5,100495
2009,BIH,5,532729
2009,BEL,5,762953
2009,ARM,5,15489
2009,BHR,5,25059
2009,AUT,5,352338
2009,AUS,5,330233
2009,ARG,5,5902602
2009,AGO,5,590170
2009,ALB,5,2495623
2009,WLD,5,391118020
2009,YEM,4,1124816
2009,VEN,4,62194742
2009,URY,4,1505482
2009,USA,4,43595681
2009,GBR,4,6049548
2009,EGY,4,208053
2009,TCA,4,75623
2009,TUR,4,479782
2009,TUN,4,2428348
2009,ARE,4,29166822
2009,TTO,4,4026769
2009,TGO,4,81900
2009,CAN,5,205002
2009,CPV,5,46995
2009,TCD,5,1081
2009,CHL,5,898874
2009,HKG,5,212988520
2009,HTI,5,33678
2009,GIN,5,2085
2009,GRC,5,2000
2009,GHA,5,875711
2009,DEU,5,15974025
2009,GMB,5,1314
2009,GEO,5,2071574
2009,GAB,5,131519
2009,FRA,5,5085991
2009,FIN,5,5583
2009,IRQ,5,298386
2009,EST,5,514020
2009,ECU,5,150312
2009,DNK,5,17139
2009,BEN,5,342282
2009,CZE,5,238857
2009,CUB,5,166246
2009,HRV,5,129
2009,COD,5,3512
2009,COG,5,448384
2009,COM,5,647
2009,COL,5,206459
2009,CHN,5,4139096
2009,GNQ,5,4379
2009,JAM,3,61505
2009,CIV,3,57120
2009,ITA,3,3602032
2009,CUB,2,31739281
2009,HRV,2,18717338
2009,COK,2,90080
2009,COD,2,14666269
2009,COG,2,30914681
2009,COM,2,1710547
2009,CHN,2,40726443
2009,CHL,2,24348164
2009,TCD,2,402635
2009,LKA,2,933057
2009,CAF,2,161778
2009,CYM,2,537844
2009,CPV,2,10013674
2009,CAN,2,40753795
2009,BLR,2,163831
2009,BGR,2,3858907
2009,BRN,2,332132
2009,VGB,2,132919
2009,BLZ,2,72113
2009,BIH,2,9379504
2009,BOL,2,1850156
2009,BMU,2,456295
2009,BEL,2,17477456
2009,CYP,2,1859970
2009,CZE,2,2984122
2009,BEN,2,25707276
2009,DNK,2,4621104
2009,IRQ,2,209459715
2009,IRN,2,353600319
2009,ISL,2,145388
2009,HUN,2,1310153
2009,HKG,2,1274324529
2009,HTI,2,4000834
2009,GUY,2,63365
2009,GIN,2,1482854
2009,GRD,2,4654382
2009,GRC,2,1802078
2009,GIB,2,460584
2009,ARM,2,17894297
2009,GHA,2,31016394
2009,GMB,2,1469053
2009,GEO,2,21654857
2009,GAB,2,25940787
2009,DJI,2,617593
2009,FRA,2,21686352
2009,FIN,2,3678996
2009,FRO,2,143079
2009,GNQ,2,15077978
2009,ECU,2,2682917
2009,DOM,2,51045
2009,DMA,2,1173588
2009,DEU,2,141287620
2009,IRL,2,9268661
2009,BHR,2,37679594
2009,AUT,2,154025
2009,NIC,1,38000
2009,NLD,1,10400
2009,,1,17050
2009,MEX,1,188515
2009,LBN,1,75122146
2009,KOR,1,2375
2009,JPN,1,6900
2009,ITA,1,8400
2009,IRQ,1,1500
2009,IDN,1,5000
2009,HKG,1,50500
2009,HND,1,1100
2009,DEU,1,215053
2009,FRA,1,27521
2009,ECU,1,1336436
2009,CZE,1,5975
2009,CRI,1,1200
2009,COL,1,846878
2009,CHN,1,20340
2009,CHL,1,170500
2009,CAN,1,232000
2009,VGB,1,100000
2009,BOL,1,2230322
2009,PRY,1,6191484
2009,PER,1,387062
2009,PHL,1,3232000
2009,POL,1,1400
2009,AUS,2,114885
2009,ARG,2,62991716
2009,AZE,2,15238421
2009,ATG,2,2495262
2009,AGO,2,189177894
2009,AND,2,53471
2009,DZA,2,141773544
2009,ALB,2,28976041
2009,AFG,2,7712408
2009,WLD,2,9894845504
2009,VEN,1,361882382
2009,BHS,2,5973133
2009,URY,1,472882
2009,GBR,1,13000
2009,EGY,1,5792501
2009,ARE,1,113451
2009,THA,1,42770
2009,CHE,1,2290
2009,ESP,1,33500
2009,ZAF,1,744881
2009,IND,1,3970670
2009,RUS,1,3400
2009,ROU,1,1558
2009,PRT,1,2703
2009,USA,1,1793237
2009,ISR,2,88534720
2009,ITA,2,137902086
2009,CIV,2,6244643
2009,UZB,2,78894
2009,URY,2,23812968
2009,USA,2,5574844
2009,TZA,2,127143
2009,GBR,2,99998888
2009,EGY,2,281434315
2009,MKD,2,27578943
2009,UKR,2,116428248
2009,TKM,2,96744
2009,TUR,2,30962494
2009,TUN,2,6442326
2009,ARE,2,373139439
2009,TTO,2,275986
2009,TGO,2,707356
2009,TJK,2,9045352
2009,SYR,2,5595042
2009,CHE,2,57635156
2009,SWE,2,9919179
2009,SUR,2,6080376
2009,SDN,2,785358
2009,ESP,2,72693667
2009,ZAF,2,140376557
2009,SVN,2,24914
2009,VEN,2,464887371
2009,YEM,2,91096491
2009,WLD,3,169338115
2009,AGO,3,812311
2009,ISR,3,33039
2009,IDN,3,5630
2009,HUN,3,2034
2009,HKG,3,3498928
2009,GRC,3,93174
2009,DEU,3,1829891
2009,GAB,3,272995
2009,FRA,3,33575405
2009,FIN,3,2300
2009,GNQ,3,277183
2009,DOM,3,85340
2009,VNM,2,36636964
2009,DNK,3,45381
2009,COG,3,213571
2009,COL,3,1856069
2009,CHN,3,4576084
2009,CHL,3,238975
2009,CPV,3,359118
2009,CAN,3,742323
2009,BOL,3,403
2009,BEL,3,614125
2009,AUT,3,8705
2009,AUS,3,568959
2009,ARG,3,1536558
2009,COD,3,368986
